word,freq
nieodpowiada,1
nieodpowiadające,1
nieodpowiadający,1
nieodpowiadających,2
nieodpowiadającymi,4
nieodpowiadającą,1
nieodpowiednich,1
nieodpowiednie,1
nieodpowiedniej,1
nieodpowiednim,1
nieodpowiednimi,8
nieodprowadzenia,1
nieodpłatne,43
nieodpłatnego,122
nieodpłatnej,13
nieodpłatnemu,1
nieodpłatnie,266
nieodpłatności,1
nieodpłatny,11
nieodpłatnych,18
nieodpłatnym,7
nieodpłatną,4
nieodstępowania,14
nieodtworzenia,1
nieodwołalnie,2
nieodwołalny,1
nieodwołalnym,1
nieodwołalnymi,1
nieodwracalne,3
nieodwracalnego,2
nieodwracalnemu,1
nieodwracalnie,2
nieodwracalnych,3
nieodwracalnym,2
nieodwracalnymi,1
nieodzowne,2
nieodzownego,5
nieodzownej,1
nieodzownych,1
nieodzyskania,1
nieoficerskich,2
nieoficerskie,2
nieograniczający,2
nieograniczeniu,1
nieograniczone,7
nieograniczonego,26
nieograniczonej,4
nieograniczony,16
nieograniczonym,10
nieograniczoną,6
nieogłaszanie,1
nieogłoszone,1
nieokazania,1
nieokreślonego,1
nieokreślonej,1
nieokreślony,53
nieokreślonych,3
nieopakowane,1
nieopakowany,1
nieopakowanych,2
nieopakowanymi,1
nieopatentowanej,1
nieopatrzone,2
nieopatrzonych,1
nieopisanych,1
nieopodatkowane,1
nieopodatkowanym,1
nieoprawione,3
nieoprocentowana,1
nieoprocentowane,1
nieoprocentowanego,3
nieoprocentowanej,1
nieoprocentowanych,2
nieoprocentowanym,1
nieoprocentowych,1
nieopublikowanego,1
nieopuszczającej,1
nieopłacalność,1
nieopłacania,3
nieopłacenia,6
nieopłacenie,1
nieopłacona,1
nieopłacone,1
nieopłaconej,1
nieopłacony,2
nieopłaconych,7
nieor,1
nieorganiczne,8
nieorganicznego,6
nieorganicznej,1
nieorganicznych,2
nieorganicznymi,2
nieorganiczną,4
nieosiągającemu,1
nieosiągnięcia,3
nieosiągnięcie,1
nieoskórowane,1
nieostatecznej,1
nieostrożnie,2
nieotrzymania,10
nieotrzymujących,4
nieotrzymującą,1
nieoznaczone,10
nieoznaczonego,4
nieoznaczonej,1
nieoznaczony,51
nieoznaczonych,6
nieoznakowane,1
nieoznakowanych,1
nieożywionej,20
nieożywioną,1
niepakowanego,1
niepalnych,4
niepamięć,1
nieparzysta,1
nieparzyste,2
nieparzystej,1
niepaństwowe,4
niepaństwowej,10
niepaństwowych,10
niepaństwowym,2
niepenetracyjne,2
nieperspektywicznego,1
niepewności,6
niepewność,2
niepeł,1
niepełna,1
niepełne,8
niepełnego,1
niepełnej,22
niepełnienia,1
niepełnoletni,5
niepełnoletnia,1
niepełnoletnich,9
niepełnoletnie,1
niepełnoletniego,7
niepełnoletnim,2
niepełnoletnią,3
niepełnosprawna,17
niepełnosprawne,25
niepełnosprawnego,9
niepełnosprawnej,23
niepełnosprawnemu,4
niepełnosprawni,1
niepełnosprawności,136
niepełnosprawnościami,5
niepełnosprawnością,2
niepełnosprawność,23
niepełnosprawny,2
niepełnosprawnych,211
niepełnosprawnym,17
niepełnosprawnymi,9
niepełnosprawną,10
niepełnowartościowe,1
niepełny,10
niepełnych,2
niepełnym,37
niepieniężne,47
niepieniężnego,41
niepieniężnej,2
niepieniężny,41
niepieniężnych,48
niepieniężnym,21
niepieniężnymi,3
nieplanowane,1
nieplanowe,1
nieplanowych,3
nieplanowymi,1
niepobierania,7
niepobrana,1
niepobrane,1
niepobranie,3
niepobrany,1
niepobranych,1
niepochodząca,1
niepochodzący,1
niepochodzących,1
niepoczytalności,14
niepoczytalność,2
niepoczytalny,2
niepodatkowe,10
niepodatkowych,15
niepoddane,2
niepoddanego,1
niepoddanej,2
niepoddania,2
niepoddanych,1
niepodejmowanie,2
niepodejmowaniu,2
niepodjęcia,22
niepodjęcie,4
niepodjętego,10
niepodjętych,5
niepodlegająca,1
niepodlegające,15
niepodlegającego,4
niepodlegającej,4
niepodlegający,6
niepodlegających,15
niepodlegającymi,1
niepodlegającą,1
niepodległego,9
niepodległości,14
niepodległościowe,1
niepodległościowych,2
niepodległościową,5
niepodległość,44
niepodległą,1
niepodpisywanych,1
niepodporządkowania,3
niepodporządkowujących,2
niepodważalne,2
niepodwyższania,14
niepodwyższonej,1
niepodzielna,1
niepodzielne,2
niepodzielny,2
niepodzielną,1
niepodzielone,1
niepodzielonego,3
niepodzielony,1
niepodzielonych,1
niepogorszonym,4
niepokojenia,2
niepokojenie,2
niepokojące,3
niepokojących,3
niepokrytej,1
niepokrytą,1
niepolegającymi,1
niepolegającą,1
niepomyślnego,3
niepopełnienia,1
niepoprawienia,1
nieporadna,1
nieporadną,3
nieporuszająca,1
nieporuszających,12
nieposiadająca,7
nieposiadające,36
nieposiadającego,9
nieposiadającej,30
nieposiadającemu,7
nieposiadający,17
nieposiadających,21
nieposiadającym,5
nieposiadającą,49
nieposiadania,2
niepostawionych,1
nieposzlakowanej,4
nieposzlakowaną,14
nieposłuszeństwa,1
niepotrzebne,1
niepotrzebnych,2
niepowetowana,1
niepowetowanej,1
niepowetowanymi,1
niepowetowaną,1
niepowiązane,1
niepowiązanego,1
niepowiązanemu,2
niepowiązanych,2
niepowiązanymi,1
niepowlekane,1
niepowodowania,1
niepowodującego,1
niepowodującej,1
niepowodującym,1
niepowodzenia,1
niepowodzeniem,1
niepowołania,4
niepowołanych,3
niepowołanym,2
niepowstanie,1
niepowtarzalne,6
niepowtarzalnego,7
niepowtarzalnie,1
niepowtarzalny,11
niepowtarzalnych,1
niepowzięcia,1
niepozostająca,1
niepozostającym,1
niepozostającą,2
niepozostawaniu,2
niepozostawiając,1
niepołączonego,2
niepołączonych,2
niepożądana,2
niepożądane,48
niepożądanego,47
niepożądany,5
niepożądanych,99
niepożądanym,17
niepracujących,2
nieprawdopodobne,1
nieprawdy,7
nieprawdziwa,2
nieprawdziwe,51
nieprawdziwego,1
nieprawdziwej,2
nieprawdziwie,1
nieprawdziwości,4
nieprawdziwość,3
nieprawdziwy,2
nieprawdziwych,32
nieprawdziwym,1
nieprawdziwą,3
nieprawdę,13
nieprawidłowa,1
nieprawidłowe,8
nieprawidłowego,18
nieprawidłowej,1
nieprawidłowo,25
nieprawidłowości,192
nieprawidłowościach,16
nieprawidłowościami,2
nieprawidłowość,6
nieprawidłowy,3
nieprawidłowych,3
nieprawomocne,2
nieprawomocnego,4
nieprawomocnie,2
nieprawomocności,1
nieprawomocny,5
nieprawomocnym,2
niepreferencyjnego,1
niepriorytetowym,2
nieprocesowego,3
nieprocesowych,1
nieprocesowym,51
nieprodukcyjnego,1
nieprodukowane,1
nieprodukowany,1
niepromocyjnym,1
niepromowanych,1
nieproporcjonalnie,7
nieproporcjonalnych,1
nieprowadzenia,10
nieprowadzenie,1
nieprowadzeniu,1
nieprowadzonych,1
nieprowadząca,1
nieprowadzące,2
nieprowadzącego,1
nieprowadzącej,2
nieprowadzący,2
nieprowadzących,5
nieprowadzącym,3
nieprowadzącą,1
nieprzebywających,1
nieprzechodzące,1
nieprzechowywania,1
nieprzed,1
nieprzedawnione,1
nieprzedkładanie,1
nieprzedstawienia,8
nieprzedstawienie,2
nieprzedstawiony,1
nieprzedłożenia,6
nieprzedłożenie,1
nieprzedłużeniu,1
nieprzejezdne,5
nieprzejęciu,1
nieprzek,1
nieprzekazane,2
nieprzekazanej,4
nieprzekazania,10
nieprzekazanie,5
nieprzekazaniem,2
nieprzekazanych,6
nieprzekazywania,2
nieprzekazywanie,1
nieprzekazywaniu,3
nieprzekr,1
nieprzekra,2
nieprzekraczajacej,1
nieprzekraczające,5
nieprzekraczającego,2
nieprzekraczającej,155
nieprzekraczający,25
nieprzekraczających,10
nieprzekraczającym,34
nieprzekraczającą,10
nieprzekraczalne,5
nieprzekraczalny,5
nieprzekraczania,5
nieprzekraczanie,2
nieprzekraczaniu,1
nieprzekroczenia,2
nieprzekroczenie,3
nieprzekroczeniu,1
nieprzemysłowej,2
nieprzemysłowych,2
nieprzenośnego,1
nieprzepracowany,1
nieprzeprowadzanie,1
nieprzeprowadzenia,10
nieprzeprowadzenie,2
nieprzeprowadzeniu,1
nieprzeprowadzonej,1
nieprzepuszczalnych,1
nieprzepuszczalnym,1
nieprzereagowanym,1
nieprzerwane,6
nieprzerwanego,31
nieprzerwanej,16
nieprzerwanie,37
nieprzerwany,15
nieprzerwanych,2
nieprzerwanym,4
nieprzerwaną,1
nieprzesiedlający,2
nieprzestrzegania,23
nieprzestrzeganie,9
nieprzestrzeganiem,1
nieprzestrzeganiu,1
nieprzesłania,1
nieprzetworzone,9
nieprzetworzonego,3
nieprzetworzonej,2
nieprzetworzony,3
nieprzetworzonych,2
nieprzetworzonym,4
nieprzewidujące,1
nieprzewidujący,1
nieprzewidziane,6
nieprzewidzianego,2
nieprzewidzianych,9
nieprzewidzianym,1
nieprzewidzianymi,2
nieprzewidzianą,2
nieprzewyższające,1
nieprzeznaczona,84
nieprzeznaczone,6
nieprzeznaczonego,4
nieprzeznaczony,3
nieprzeznaczonych,21
nieprzeznaczonym,1
nieprzybycie,1
nieprzydatna,1
nieprzydatne,11
nieprzydatnego,1
nieprzydatności,10
nieprzydatność,5
nieprzydatny,2
nieprzygotowane,1
nieprzygotowany,3
nieprzyjaciela,2
nieprzyjacielskich,1
nieprzyjemny,1
nieprzyjmowanie,1
nieprzyjęcia,15
nieprzyjęcie,1
nieprzyjęciu,1
nieprzyjętej,1
nieprzyjętych,2
nieprzypisane,1
nieprzypisanych,1
nieprzystosowanych,1
nieprzystąpienia,9
nieprzytomności,3
nieprzywiezienia,1
nieprzyznane,2
nieprzyznanie,1
niepubliczna,3
niepubliczne,40
niepublicznego,6
niepublicznej,15
niepublicznemu,1
niepublicznie,1
niepubliczny,3
niepublicznych,61
niepublicznym,5
niepublicznymi,9
niepubliczną,7
niepłatnych,1
nierdzewnej,1
nierealizowania,2
nieregenerowane,2
nieregenerowanej,1
nieregenerowanych,1
nieregularne,6
nieregularnych,1
nieregulowania,1
nieregulowanym,1
niereprezentowanych,3
nierezydenci,9
nierezydencie,1
nierezydent,6
nierezydenta,6
nierezydentami,7
nierezydentem,2
nierezydentom,1
nierezydentów,24
nierolnicze,16
nierolniczej,1
nierolniczych,2
nierolniczą,1
nierozcieńczony,1
nierozdysponowane,1
nierozdzielnie,1
nierozdzielonego,1
nierozgniecionych,1
nierozliczenia,1
nierozliczona,2
nierozliczonej,1
nierozliczony,1
nierozliczonych,2
nierozpatrzenia,5
nierozpatrzeniu,1
nierozpatrzone,5
nierozpatrzonych,2
nierozpoczęcia,3
nierozpowszechniania,1
nierozpoznania,6
nierozprzestrzeniania,4
nierozpuszczalne,1
nierozpuszczalnego,1
nierozstrzygnięcia,7
nierozstrzygnięty,1
nierucho,1
nieruchome,6
nieruchomego,12
nieruchomości,1574
nieruchomościach,51
nieruchomościami,199
nieruchomością,71
nieruchomość,112
nieruchomy,4
nieruchomych,9
nierynkowej,3
nierzetelna,1
nierzetelne,8
nierzetelnego,2
nierzetelnie,11
nierzetelność,1
nierzetelny,5
nierzetelnych,6
nierzetelnymi,1
nierzetelną,1
nierzeżączkowe,2
nierzeżączkowymi,1
nierównego,3
nierównej,2
nierównowagi,1
nierówności,2
nieróżniących,2
niesamorządowych,4
nieselektywny,3
niesezonowej,1
niesfermentowane,1
niesfermentowanym,1
niesienia,10
niesiona,1
nieskarmelizowanym,1
nieskazane,2
nieskazitelnego,19
nieskazitelności,1
nieskazitelną,1
nieskażony,8
nieskierowania,1
nieskierowanych,1
nieskonkretyzowana,1
nieskorzystania,3
nieskręcana,5
nieskuteczna,4
nieskuteczne,21
nieskuteczność,1
nieskutecznym,1
nieskórzane,1
nieskładającego,1
nieskładających,1
nieskładkowe,23
nieskładkowego,10
nieskładkowy,21
nieskładkowych,16
nieskładkowym,2
nieskładkowymi,5
niesolonego,1
niespecjalistycznym,7
niespersonalizowanych,1
niespełniają,1
niespełniająca,1
niespełniające,26
niespełniającego,5
niespełniającej,5
niespełniającemu,2
niespełniający,8
niespełniających,16
niespełniającym,1
niespełniającymi,3
niespełniającą,3
niespełniania,9
niespełnianie,4
niespełnianiu,4
niespełnienia,42
niespełnienie,6
niespełnieniem,2
niespełnieniu,1
niespełnione,1
niespełniony,2
niespodziewane,3
niespodziewanego,2
niespodziewanych,1
niespodziewanym,1
niespokrewnione,1
niespokrewnionych,2
niesporne,3
niesporządzająca,1
niesporządzającej,3
niesporządzającą,1
niesporządzaniu,1
niesporządzenia,3
niespożywane,2
niespożywcze,6
niesprawiedliwe,4
niesprawności,2
niesprawnościami,1
niesprawnym,1
niesprzecznym,1
niesprzedane,4
niesprzyjających,1
niespłacenia,1
niespłacone,1
niespłaconej,1
niespłaconych,5
niespłaconą,1
niestacjonarne,1
niestacjonarnym,2
niestandardowe,1
niestandardowej,2
niestandardowych,2
niestanowiące,6
niestanowiącego,2
niestanowiącej,2
niestanowiący,6
niestanowiących,6
niestanowiącymi,1
niestanowiącą,2
niestawienia,13
niestawienie,4
niestawiennictw,1
niestawiennictwa,27
niestawiennictwo,27
niestosowane,1
niestosowanemu,2
niestosowania,7
niestosowanie,5
niestosowanych,2
niestosowne,2
niestosującego,1
niestosujących,1
niestrzyżone,12
niestrzyżonych,1
niestwarzającego,1
niestwarzający,1
niestwarzających,1
niestwarzającym,1
niestwarzającą,1
niestwierdzeniu,1
niesumiennym,1
niesystematyczny,1
nieszczelnych,1
nieszczęśliwych,13
nieszczęśliwym,4
nieszkodliwe,1
nieszkodliwego,2
nieszkodliwość,1
nieszkodzący,2
nieszlachetnego,1
nieszlachetnych,2
nieszydełkowane,3
niesłuszne,18
niesłusznego,5
niesłusznie,5
niesłuszności,3
niesłużące,2
niesłużącej,1
niesłyszących,3
nietechnicznym,1
nieteksturowanego,1
nieterminowe,13
nieterminowego,16
nieterminowej,2
nieterminowo,16
nieterminowych,1
nietradycyjny,1
nietradycyjnych,5
nietrwałego,1
nietrwałych,2
nietrzeźwości,35
nietrzeźwym,2
nietworzących,1
nietykalności,5
nietykalność,5
nietypowy,1
nietypowych,6
nietypowym,1
nietypowymi,2
nieubezpieczonych,5
nieubezpieczonym,1
nieuchwalenia,12
nieuchylenia,1
nieuczciwa,1
nieuczciwe,2
nieuczciwej,46
nieuczciwości,1
nieuczciwy,2
nieuczciwych,1
nieuczciwym,1
nieuczestniczenia,5
nieuczestniczących,3
nieuczestniczącymi,1
nieuczynienia,3
nieudanej,1
nieudanych,2
nieudokumentowane,2
nieudokumentowanych,2
nieudokumentowaną,1
nieudolności,1
nieudostępnianie,1
nieudostępnianiu,4
nieudostępnienia,3
nieudostępnione,1
nieudostępnionych,1
nieudzielania,1
nieudzielanie,4
nieudzielenia,25
nieudzielenie,12
nieudzieleniu,9
nieufności,2
nieuiszczania,5
nieuiszczanie,1
nieuiszczenia,42
nieuiszczenie,7
nieuiszczeniu,2
nieuiszczona,1
nieuiszczone,13
nieuiszczonej,3
nieuiszczonych,2
nieuiszczoną,1
nieuiścił,1
nieujawniania,7
nieujawnianie,9
nieujawnienia,4
nieujawnienie,3
nieujawnione,1
nieujawnionego,1
nieujawnionych,47
nieujmowane,1
nieujęcia,1
nieujęte,1
nieujętych,3
nieukończenia,5
nieukończonego,1
nieukończonym,1
nieuleczalna,1
nieuleczalnej,1
nieuleczalną,1
nieumarzanych,1
nieumieszczeni,1
nieumieszczenia,1
nieumieszczone,1
nieumieszczonym,1
nieumorzoną,1
nieumyślne,19
nieumyślnego,2
nieumyślnie,79
nieumyślności,3
nieumyślność,2
nieumyślnym,1
nieunikniona,1
nieuniknione,1
nieuniknionej,1
nieunormowanych,2
nieunormowanym,2
nieupoważniona,1
nieupoważnione,2
nieupoważnionej,1
nieupoważnionych,3
nieupoważnionym,7
nieupoważnioną,3
nieuprawianie,1
nieuprawniona,8
nieuprawnione,13
nieuprawnionego,1
nieuprawnionej,19
nieuprawniony,7
nieuprawnionych,15
nieuprawnionym,51
nieuprawnioną,24
nieuprzywilejowanych,2
nieuprzywilejowanym,1
nieuprzywilejowanymi,1
nieuratowane,1
nieuregulowane,2
nieuregulowanego,2
nieuregulowania,3
nieuregulowany,5
nieuregulowanych,83
nieuregulowanym,78
nieuruchomienia,1
nieurzędowe,1
nieurzędowy,1
nieurzędowym,7
nieuspołecznionym,1
nieusprawiedliwione,6
nieusprawiedliwionego,13
nieusprawiedliwionej,10
nieusprawiedliwiony,3
nieusprawiedliwionych,3
nieustabilizowane,1
nieustalenia,2
nieustalonej,4
nieusunięcia,36
nieusunięcie,4
nieusuniętych,3
nieusuwalne,1
nieusuwalnej,1
nieusuwalni,1
nieusuwalny,4
nieusuwalnych,1
nieusuwanie,1
nieuszkodzone,2
nieuszkodzonym,2
nieutrudnianie,1
nieutrzymywanie,1
nieuważany,1
nieuwzględniającego,1
nieuwzględniającej,1
nieuwzględniającą,2
nieuwzględnienia,34
nieuwzględnienie,1
nieuwzględnieniu,3
nieuwzględniona,2
nieuwzględnione,1
nieuwzględnionych,8
nieuzasadniająca,1
nieuzasadniające,1
nieuzasadniona,3
nieuzasadnione,23
nieuzasadnionego,11
nieuzasadnionej,9
nieuzasadniony,6
nieuzasadnionych,4
nieuzasadnionym,2
nieuzasadnioną,4
nieuzgodnienia,9
nieuznaniu,3
nieuznanym,1
nieuzupełnienia,11
nieuzupełnienie,1
nieuzyskania,11
nieuzyskaniem,1
nieuzyskujące,2
nieużytkach,1
nieużytki,3
nieużytkowanej,1
nieużytków,4
nieużywane,2
nieużywania,5
nieużywanie,2
niewadliwe,1
niewadliwy,1
niewart,4
nieważna,40
nieważne,71
nieważnego,3
nieważności,292
nieważnością,3
nieważność,54
nieważny,17
nieważnych,27
nieważnym,2
nieważnymi,8
nieważną,4
niewchodzącego,2
niewchodzącej,3
niewchodzący,1
niewchodzących,5
niewchodzącym,1
niewchodzącymi,2
niewiarygodne,1
niewiarygodność,1
niewidoczna,1
niewidocznych,1
niewidocznymi,1
niewidome,2
niewidomy,3
niewidomych,12
niewidomym,1
niewielka,1
niewielki,1
niewielkich,3
niewielkie,5
niewielkiej,5
niewielkim,1
niewielką,8
niewierzących,1
niewinna,1
niewinnego,4
niewinności,3
niewinny,1
niewliczone,1
niewniesienia,4
niewniesienie,1
niewniesieniu,4
niewniesionego,2
niewniesionych,2
niewnoszenia,2
niewojskowej,8
niewoli,6
niewolniczą,1
niewpisane,3
niewpisanego,2
niewpisanemu,1
niewpisanych,3
niewprowadzania,1
niewprowadzenia,6
niewprowadzeniu,2
niewprowadzonych,1
niewpłacenia,2
niewpłacenie,1
niewpłaconego,2
niewpłaconej,2
niewpłaconych,4
niewpłaconą,1
niewpłynięcia,1
niewpływających,1
niewskazane,2
niewskazania,6
niewskazany,2
niewskazanych,1
niewskazujących,1
niewspółdziałających,1
niewspółmierna,1
niewspółmierne,11
niewspółmiernego,2
niewspółmiernej,1
niewspółmiernie,16
niewspółmierności,13
niewspółmierny,1
niewspółmiernych,3
niewspółmiernym,1
niewspółmiernymi,4
niewspółmierną,1
niewstępujących,1
niewszczęcia,1
niewszczęcie,1
niewy,1
niewybiórczo,2
niewybrania,2
niewybuchami,1
niewybuchów,8
niewydane,3
niewydania,14
niewydanie,1
niewydaniem,2
niewydawanie,1
niewydobytej,1
niewydzielonymi,3
niewyeksportowanego,1
niewygasłe,4
niewygasłego,3
niewygórowaną,1
niewyjałowiony,1
niewyjaśnienia,1
niewyjaśnione,1
niewykazanych,3
niewykluczenia,2
niewykonalna,1
niewykonalność,2
niewykonalny,1
niewykonane,4
niewykonanej,2
niewykonania,89
niewykonanie,25
niewykonaniem,8
niewykonaniu,2
niewykonanych,5
niewykonując,1
niewykonująca,2
niewykonujący,1
niewykonywania,50
niewykonywanie,4
niewykonywaniem,1
niewykonywaniu,2
niewykorzystana,3
niewykorzystane,24
niewykorzystanego,8
niewykorzystanej,10
niewykorzystania,19
niewykorzystanie,4
niewykorzystaniu,2
niewykorzystany,18
niewykorzystanych,25
niewykorzystanymi,1
niewykorzystaną,5
niewykorzystywanie,5
niewykorzystywanych,1
niewykrycia,1
niewymagające,2
niewymagającego,2
niewymagającej,1
niewymagającym,2
niewymagającymi,1
niewymagającą,1
niewymagalne,3
niewymagalnych,5
niewymienieni,2
niewymieniona,3
niewymienione,25
niewymienionego,3
niewymienionej,1
niewymieniony,1
niewymienionych,19
niewymienionym,3
niewymienioną,1
niewynikające,2
niewynikających,3
niewynikającą,3
niewyodrębniające,1
niewyodrębnione,1
niewyodrębnionej,1
niewyodrębnionych,4
niewyodrębnionymi,1
niewypałów,6
niewypełniania,2
niewypełnianie,2
niewypełnienia,3
niewypełnienie,1
niewyposażenia,1
niewyposażonych,1
niewyposażonymi,1
niewypłacalnego,2
niewypłacalności,41
niewypłacalnością,2
niewypłacalność,1
niewypłacalny,1
niewypłacalnych,26
niewypłacania,1
niewypłacanie,1
niewypłacenia,1
niewypłacone,9
niewypłaconej,1
niewypłaconych,1
niewyrażenia,11
niewystarcza,1
niewystarczająca,4
niewystarczające,38
niewystarczającego,1
niewystarczającej,7
niewystarczająco,1
niewystarczający,3
niewystarczających,1
niewystarczającym,1
niewystąpienia,2
niewystępowania,2
niewystępowanie,1
niewystępowaniu,1
niewystępujących,4
niewywiązania,3
niewywiązanie,2
niewywiązywania,19
niewywiązywaniu,1
niewywoływania,1
niewyznaczenia,12
niewyłonienia,1
niewyłączna,2
niewyłącznego,1
niewyłącznej,1
niewyłączny,1
niewyłączną,1
niewyłączone,1
niewyłączonym,4
niewznowienia,2
niewątpliwe,1
niewątpliwej,1
niewątpliwie,10
niewładająca,1
niewłaściwe,12
niewłaściwego,20
niewłaściwej,23
niewłaściwie,3
niewłaściwości,5
niewłaściwość,2
niewłaściwy,4
niewłaściwych,4
niewłaściwym,15
niewłaściwą,11
niewłączone,10
nieza,1
niezaadresowanego,2
niezaakceptowania,2
niezabezpieczający,1
niezabronionych,4
niezabudowane,1
niezabudowany,1
niezabudowanych,1
niezabytkowej,2
niezachodzący,1
niezachowania,17
niezachowanie,2
niezaciągania,2
niezadeklarowanego,1
niezadowalające,1
niezadowolona,5
niezadowolonej,1
niezadowolony,3
niezaewidencjonowanego,2
niezagospodarowanych,1
niezagrażający,5
niezajętej,1
niezakończenia,7
niezakończone,55
niezakończonego,1
niezakończonej,2
niezakończony,1
niezakończonych,89
niezakończonym,1
niezakwalifikowany,1
niezakłócone,1
niezakłóconego,3
niezakłóconych,1
niezalegalizowanych,1
niezaleganie,1
niezaleganiu,7
niezalenych,1
niezależne,28
niezależnego,23
niezależnej,13
niezależnemu,1
niezależni,5
niezależnie,255
niezależności,41
niezależność,6
niezależny,24
niezależnych,64
niezależnym,10
niezależnymi,7
niezależną,2
niezaliczaniu,1
niezaliczanych,2
niezaliczenia,1
niezaliczenie,1
niezaliczone,3
niezaliczonej,1
niezaliczonych,6
niezamierzona,2
niezamierzone,4
niezamierzonego,3
niezamieszczenia,3
niezamieszczenie,1
niezamieszczony,1
niezamieszkana,1
niezamieszkanych,2
niezamieszkała,1
niezamieszkałego,2
niezamieszkiwania,2
niezamieszkujące,1
niezamieszkujący,1
niezamieszkującymi,5
niezamieszkującą,1
niezamkniętych,1
niezamortyzowanej,1
niezamówione,1
niezamówionego,1
niezamówionej,1
niezanieczyszczona,1
niezanieczyszczony,1
niezanieczyszczonych,2
niezanieczyszczoną,1
niezapewniający,2
niezapewniających,1
niezapewniania,2
niezapewnienia,4
niezapisane,1
niezapisanych,2
niezapowiedzianej,1
niezaproszonego,1
niezaprzeczalności,1
niezapłacenia,23
niezapłacenie,1
niezapłaconej,2
niezapłaconych,3
